"memory_file","key","old_value","new_value","action"
"ProductTypeMemory_CS.csv","GEWO Hemd Rovigo S18-7 schwarz/rot M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Rovigo S18-7 schwarz/rot S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Rovigo S18-7 schwarz/rot XS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-1 Mikrofaser blau/navy S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-1 Mikrofaser blau/navy XS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-1 Mikrofaser blau/navy XXS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-1 Mikrofaser blau/navy XXXS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-1 Mikrofaser schwarz/rot S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-1 Mikrofaser schwarz/rot XXXL","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-1 Mikrofaser schwarz/rot XXXS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-2 Baumwolle blau/navy M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-2 Baumwolle blau/navy S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-2 Baumwolle schwarz/rot M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-2 Baumwolle schwarz/rot S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Teramo S18-2 Baumwolle schwarz/rot XS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Terni rot/schwarz S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Tim rot/schwarz M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Tim royal/marine M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Tim royal/marine S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo Baumwolle schwarz/lime M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo Baumwolle schwarz/rot S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/lime M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/lime S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/lime XXS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/lime XXXL","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/lime XXXS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/rot M","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/rot XS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/rot XXL","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/rot XXXS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Toledo schwarz/rot XXXXL","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Trapani blau/navy S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Trapani rot/schwarz S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Trapani schwarz/grau S","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hemd Trapani schwarz/grau XXXS","Polokošile","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hoodie Leo schwarz/rot L","Mikina","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hoodie Leo schwarz/rot XXXS","Mikina","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Hoodie Leo schwarz/rot XXXXL","Mikina","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO HydroTec Reinigungsschaum 100 ml","Čistič","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Kleber HydroTec Ersatzset","Sada na lepení","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Netzgarnitur Avant Snap schwarz","Síťka","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Netzlehre schwarz","Měrka","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Outdoor Schläger blau konkav","Pálka","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Platzierungstafel gold","Tabulka","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Platzierungstafel silber","Tabulka","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Return-Brett Pro 2002","Deska","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Rundhülle Master  schwarz/blau","Pouzdro","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger CS Energy Carbon  konkav","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger CS Energy Carbon Pro  konkav","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger CS Energy Power  konkav","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger PS Blast Carbon   konkav","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger PS Blast Carbon Pro  konkav","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger PS Blast Junior  konkav","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger Zoom Balance mit Proton Neo 375 2,0+Return Pro 1,8  konkav","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger Zoom Pro Light mit Neoflexx 40 und Return Pro 1,9/1,6  konkav small","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger Zoom Pro mit Neoflexx 40 und Return Pro 2,1/1,8  anatomisch","Pálka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schläger: Holz Celexxis Hinoki Ex-Carbon OFF mit Nexxus EL Pro 50 SuperSelect + 48 konkav","Pálka","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Schläger: Holz In-Force PBO-PC mit Nexxus EL Pro45 SupSel + Proton Neo 450 gerade","Pálka","","previously_rejected"
"ProductTypeMemory_CS.csv","GEWO Schlägerkoffer Alu-Safe silber","Kufřík","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Schlüsselanhänger Trendy","Klíčenka","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Select Pro 40+ *** 10x 72er Karton weiß","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Select Pro 40+ *** 12x 6er Schachtel weiß","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Select Pro 40+ *** 20x 72er Karton weiß","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Select Pro 40+ *** 24x 3er Schachtel weiß","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Set 2x Handtuch Super Select schwarz/grün","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Set 2x T-Shirt Eagle L","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Set 2x T-Shirt Eagle M","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Set 2x T-Shirt Eagle XXL","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Set 2x T-Shirt Eagle XXXL","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Set 2x T-Shirt Eagle XXXS","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Set 2x T-Shirt Eagle XXXXS","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO Spielstandanzeiger","Počítadlo","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera L","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera M","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera S","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XL","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XS","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XXL","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XXS","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XXXL","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XXXS","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XXXXL","Sada","","kept_old"
"ProductTypeMemory_CS.csv","GEWO T-Shirt Set Ferrara + Matera XXXXS","Sada","","kept_old"
